city,longitude,latitude,state
Prosper,33.23623,-96.80111,TX
Pueblo Nuevo Colonia,27.49419,-99.31031,TX
Quanah,34.29785,-99.74037,TX
Queen City,33.14874,-94.15019,TX
Quinlan,32.9104,-96.13553,TX
Quitman,32.79596,-95.45106,TX
Rancho Alegre,27.74169,-98.09473,TX
Rancho Viejo,26.03952,-97.55638,TX
Ranchos Penitas West,27.67418,-99.61088,TX
Ranchos Penitas West Colonia,27.67529,-99.60338,TX
Ranger,32.46985,-98.67895,TX
Raymondville,26.48146,-97.78305,TX
Red Lick,33.46485,-94.17103,TX
Red Oak,32.51764,-96.80444,TX
Redland,31.40435,-94.72132,TX
Redwater,33.35818,-94.25436,TX
Redwood,29.81022,-97.91139,TX
Refugio,28.30528,-97.27527,TX
Reid Hope King,25.9223,-97.41387,TX
Reid Hope King Colonia,25.91925,-97.41415,TX
Rendon,32.57625,-97.2414,TX
Reno,33.66316,-95.46245,TX
Reno,32.94429,-97.57725,TX
Rhome,33.05346,-97.47197,TX
Ricardo,27.42143,-97.85111,TX
Rice,32.24376,-96.4986,TX
Richardson,32.94818,-96.72972,TX
Richland Hills,32.81596,-97.22807,TX
Richmond,29.58218,-95.76078,TX
Richwood,29.05608,-95.40994,TX
Riesel,31.47489,-96.92333,TX
Rio Bravo,27.36419,-99.48004,TX
Rio Grande City,26.37979,-98.8203,TX
Rio Hondo,26.23535,-97.58193,TX
Rio Vista,32.23348,-97.37446,TX
Rising Star,32.09597,-98.96367,TX
River Oaks,32.77707,-97.39446,TX
Riverside,30.85297,-95.40355,TX
Riviera,27.29865,-97.815,TX
Roanoke,33.00401,-97.22585,TX
Robinson,31.46767,-97.11472,TX
Robstown,27.7903,-97.66888,TX
Rockdale,30.65548,-97.00137,TX
Rockwall,32.93123,-96.45971,TX
Rockport,28.02077,-97.05601,TX
Rogers,30.93157,-97.22666,TX
Rollingwood,30.27687,-97.79112,TX
Roman Forest,30.1791,-95.16243,TX
Roma-Los Saenz,26.40506,-99.01586,TX
Rose City,30.10271,-94.05184,TX
Rosebud,31.07296,-96.9786,TX
Rosenberg,29.55718,-95.80856,TX
Rosharon,29.35218,-95.46022,TX
Round Rock,30.50826,-97.6789,TX
Rowlett,32.9029,-96.56388,TX
Roxton,33.54622,-95.72579,TX
Royse City,32.97512,-96.33248,TX
Rule,33.18454,-99.89371,TX
Runaway Bay,33.16789,-97.87837,TX
Runge,28.88331,-97.71305,TX
Rusk,31.79601,-95.15022,TX
Sabinal,29.31746,-99.46644,TX
Sachse,32.97623,-96.59527,TX
Saginaw,32.86013,-97.36391,TX
Saint Hedwig,29.4144,-98.20001,TX
Saint Jo,33.69483,-97.52252,TX
Saint Paul,33.04123,-96.55027,TX
Saint Paul,28.09946,-97.55583,TX
Salado,30.94713,-97.53862,TX
Sam Rayburn,31.06408,-94.03575,TX
San Antonio,29.42412,-98.49363,TX
San Augustine,31.5299,-94.10603,TX
San Benito,26.13258,-97.6311,TX
San Carlos,26.29563,-98.07195,TX
San Diego,27.76391,-98.2389,TX
San Felipe,29.79301,-96.10079,TX
San Juan,26.18924,-98.15529,TX
San Leon,29.48329,-94.92215,TX
San Marcos,29.88327,-97.94139,TX
San Leanna,30.14577,-97.81806,TX
San Pedro,25.98175,-97.59638,TX
San Pedro,31.47629,-95.37828,TX
San Perlita,26.50118,-97.63971,TX
San Saba,31.19572,-98.7181,TX
San Ygnacio,27.04253,-99.44004,TX
Sanger,33.36317,-97.1739,TX
Sansom Park,32.80596,-97.40307,TX
Santa Anna,31.74209,-99.32173,TX
Santa Clara,29.5119,-98.1214,TX
Santa Fe,29.37801,-95.10576,TX
Santa Maria,26.07869,-97.84944,TX
Santa Rosa,26.25674,-97.825,TX
Sarita,27.22171,-97.78916,TX
Savoy,33.59927,-96.36665,TX
Scenic Oaks,29.71078,-98.67586,TX
Schertz,29.55217,-98.26973,TX
Schulenburg,29.6819,-96.90304,TX
Scissors,26.1398,-98.05389,TX
Scurry,32.51875,-96.38082,TX
Seabrook,29.56412,-95.02548,TX
Seadrift,28.41528,-96.71359,TX
Seagoville,32.63958,-96.53832,TX
Sealy,29.78079,-96.15718,TX
Sebastian,26.34285,-97.79027,TX
Seguin,29.56884,-97.96473,TX
Selma,29.58439,-98.30585,TX
Serenada,30.69936,-97.69195,TX
Seven Points,32.32042,-96.21303,TX
Seymour,33.59426,-99.26035,TX
Shady Hollow,30.16493,-97.86223,TX
Shady Shores,33.16512,-97.02945,TX
Shamrock,32.5993,-96.8875,TX
Shavano Park,29.58495,-98.55252,TX
Sheldon,29.868,-95.12826,TX
Shenandoah,30.18022,-95.45577,TX
Shepherd,30.49798,-94.9966,TX
Sherman,33.63566,-96.60888,TX
Sherwood Shores,33.85232,-96.81778,TX
Shiner,29.42913,-97.17054,TX
Shoreacres,29.62023,-95.00993,TX
Sienna Plantation,29.48607,-95.508,TX
Siesta Shores,26.8581,-99.25365,TX
Silsbee,30.3491,-94.17796,TX
Simonton,29.6794,-95.97718,TX
Sinton,28.03668,-97.50916,TX
Skidmore,28.25417,-97.68555,TX
Smiley,29.26774,-97.63583,TX
Smithville,30.00855,-97.15943,TX
Snook,30.48918,-96.46537,TX
Solis,26.16174,-97.84361,TX
Somerset,29.22635,-98.6578,TX
Somerville,30.34604,-96.5283,TX
Sour Lake,30.14021,-94.41102,TX
South Alamo,26.15702,-98.10862,TX
South Houston,29.66301,-95.23549,TX
South Padre Island,26.10369,-97.16469,TX
South Point,25.86869,-97.38359,TX
Southlake,32.94124,-97.13418,TX
Southmayd,33.63038,-96.76916,TX
Southside Place,29.70606,-95.43688,TX
Sparks,30.92852,-97.35972,TX
Splendora,30.23299,-95.16104,TX
Spring,30.07994,-95.41716,TX
Spring Valley,29.78967,-95.50355,TX
Springtown,32.96596,-97.68364,TX
Stafford,29.61607,-95.55772,TX
Stagecoach,30.14549,-95.71356,TX
Stamford,32.94539,-99.80287,TX
Stephenville,32.2207,-98.20226,TX
Stockdale,29.23691,-97.96,TX
Stonewall,30.23604,-98.66448,TX
Stowell,29.78994,-94.38324,TX
Strawn,32.55207,-98.49811,TX
Sugar Land,29.61968,-95.63495,TX
Sullivan City,26.27757,-98.56363,TX
Sulphur Springs,33.13845,-95.60107,TX
Sunnyvale,32.79652,-96.56082,TX
Sunrise Beach Village,30.59963,-98.41003,TX
Sunset Valley,30.22576,-97.80362,TX
Surfside Beach,28.94441,-95.28883,TX
Sweeny,29.03886,-95.69856,TX
Taft,27.97891,-97.3986,TX
Taft Southwest (historical),27.97391,-97.40305,TX
Talco,33.36261,-95.10466,TX
Talty,32.68319,-96.38554,TX
Tatum,32.31599,-94.51659,TX
Taylor,30.57076,-97.40944,TX
Taylor Lake Village,29.57523,-95.05021,TX
Teague,31.62711,-96.28386,TX
Tenaha,31.94378,-94.24409,TX
Temple,31.09823,-97.34278,TX
Terrell,32.73596,-96.27526,TX
Terrell Hills,29.47495,-98.45085,TX
Texarkana,33.42513,-94.04769,TX
Texas City,29.38385,-94.9027,TX
The Colony,33.08901,-96.88639,TX
The Hills,30.34798,-97.98501,TX
The Woodlands,30.15799,-95.48938,TX
Thornton,31.41101,-96.5722,TX
Thorndale,30.61381,-97.20555,TX
Thrall,30.59048,-97.29694,TX
Three Rivers,28.46027,-98.18251,TX
Throckmorton,33.17872,-99.17758,TX
Tilden,28.46194,-98.54918,TX
Timberwood Park,29.70578,-98.47835,TX
Timpson,31.90378,-94.3952,TX
Tioga,33.46678,-96.91834,TX
Tolar,32.38903,-97.92059,TX
Tom Bean,33.52011,-96.48387,TX
Tomball,30.09716,-95.61605,TX
Tool,32.26792,-96.17025,TX
Trenton,33.43067,-96.33859,TX
Trinidad,32.14404,-96.09108,TX
Trinity,30.94519,-95.3755,TX
Trophy Club,32.9979,-97.18362,TX
Troup,32.1446,-95.1205,TX
Troy,31.20684,-97.30278,TX
Tuscola,32.20958,-99.79675,TX
Tye,32.45762,-99.87148,TX
Tyler,32.35126,-95.30106,TX
Uhland,29.95772,-97.78611,TX
Universal City,29.54801,-98.29112,TX
University Park,32.85013,-96.80028,TX
Uvalde,29.20968,-99.78617,TX
Uvalde Estates,29.16524,-99.83228,TX
Valley Mills,31.65933,-97.47224,TX
Valley View,33.48817,-97.16501,TX
Van,32.52486,-95.63718,TX
Van Alstyne,33.4215,-96.57721,TX
Van Vleck,29.01775,-95.8894,TX
Venus,32.43347,-97.10251,TX
Vernon,34.15536,-99.26628,TX
Victoria,28.80527,-97.0036,TX
Vidor,30.1316,-94.01545,TX
Villa Pancho,25.88425,-97.41581,TX
Villa Verde,26.13202,-97.99834,TX
Volente,30.43381,-97.90362,TX
Von Ormy,29.28913,-98.64446,TX
Waco,31.54933,-97.14667,TX
Waelder,29.69523,-97.2986,TX
Wake Village,33.42679,-94.1063,TX
Waller,30.05661,-95.9269,TX
Walnut Springs,32.05765,-97.74947,TX
Warren,30.61465,-94.40853,TX
Waskom,32.47876,-94.05963,TX
Watauga,32.85791,-97.25474,TX
Waxahachie,32.38653,-96.84833,TX
Weatherford,32.7593,-97.79725,TX
Webster,29.53773,-95.11826,TX
Weimar,29.70301,-96.78053,TX
Wells,31.48851,-94.93993,TX
Wells Branch,30.44604,-97.67945,TX
Weslaco,26.15952,-97.99084,TX
West,31.80238,-97.09167,TX
West Alto Bonito Colonia,26.31424,-98.66336,TX
West Columbia,29.14386,-95.64522,TX
West Lake Hills,30.29798,-97.80195,TX
West Livingston,30.69825,-95.00188,TX
West Orange,30.08215,-93.75822,TX
West Sharyland,26.27257,-98.32863,TX
West Tawakoni,32.89373,-96.02941,TX
West University Place,29.71801,-95.43383,TX
Westlake,32.99124,-97.19501,TX
Westminster,33.36261,-96.46193,TX
Westover Hills,32.74485,-97.41363,TX
Westworth,32.75735,-97.41085,TX
Wharton,29.31164,-96.10274,TX
White Oak,32.52792,-94.86133,TX
White Settlement,32.75957,-97.45835,TX
Whitehouse,32.22682,-95.2255,TX
Whitesboro,33.65622,-96.90695,TX
Whitewright,33.51289,-96.39248,TX
Whitney,31.95182,-97.3214,TX
Wichita Falls,33.91371,-98.49339,TX
Wild Peach Village,29.08358,-95.63384,TX
Wildwood,30.52409,-94.44158,TX
Willis,30.42493,-95.47994,TX
Willow Park,32.76263,-97.65058,TX
Wills Point,32.7093,-96.0083,TX
Wilmer,32.58902,-96.68527,TX
Wimberley,29.99744,-98.09862,TX
Windemere,30.45909,-97.64917,TX
Windcrest,29.51551,-98.38029,TX
Winfield,33.16734,-95.11188,TX
Winnie,29.82022,-94.38408,TX
Winnsboro,32.95734,-95.29022,TX
Winona,32.48959,-95.16717,TX
Winters,31.95653,-99.96231,TX
Wolfe City,33.37067,-96.06886,TX
Woodbranch,30.18105,-95.18882,TX
Woodcreek,30.02827,-98.11112,TX
Woodsboro,28.23834,-97.31999,TX
Woodville,30.7752,-94.41548,TX
Woodway,31.506,-97.20501,TX
Wortham,31.78794,-96.46248,TX
Wyldwood,30.12938,-97.47277,TX
Wylie,33.01512,-96.53888,TX
Yoakum,29.28775,-97.15193,TX
Yorktown,28.98109,-97.50277,TX
Zapata,26.90726,-99.27143,TX
Zavalla,31.15852,-94.42631,TX
Dilley,28.66748,-99.17059,TX
Devine,29.13996,-98.90531,TX
Hickory Creek,33.12234,-97.04306,TX
Wallis,29.63135,-96.06524,TX
Cresson,32.53264,-97.6178,TX
Bay City,28.98276,-95.9694,TX
Abernathy,33.8323,-101.84295,TX
Agua Dulce,31.65511,-106.13887,TX
Alpine,30.35862,-103.66206,TX
Amarillo,35.222,-101.8313,TX
Amherst,34.01037,-102.41546,TX
Andrews,32.31872,-102.54572,TX
Anthony,31.99927,-106.60555,TX
Aspermont,33.13343,-100.22733,TX
Balmorhea,30.98431,-103.74463,TX
Big Lake,31.19154,-101.46039,TX
Big Spring,32.2504,-101.47874,TX
Booker,36.45336,-100.53737,TX
Borger,35.66782,-101.39739,TX
Bovina,34.51368,-102.883,TX
Brackettville,29.31051,-100.41786,TX
Bronte,31.88737,-100.29176,TX
Brownfield,33.1812,-102.27435,TX
Bushland,35.192,-102.06464,TX
Cactus,36.05226,-102.0024,TX
Camp Wood,29.66939,-100.01229,TX
Canadian,35.91282,-100.38208,TX
Canutillo,31.91149,-106.60027,TX
Canyon,34.98033,-101.9188,TX
Carlsbad,31.60543,-100.64343,TX
Channing,35.68365,-102.3302,TX
Childress,34.42645,-100.204,TX
Christoval,31.1935,-100.49871,TX
Cienegas Terrace,29.36745,-100.94371,TX
Clarendon,34.93783,-100.8882,TX
Claude,35.11172,-101.36322,TX
Clint,31.59234,-106.22414,TX
Coahoma,32.29651,-101.30623,TX
Colorado City,32.38817,-100.86456,TX
Crane,31.39736,-102.35014,TX
Crosbyton,33.66008,-101.23793,TX
Dalhart,36.05948,-102.51325,TX
Del Rio,29.36273,-100.89676,TX
Denver City,32.96455,-102.8291,TX
Dickens,33.62175,-100.83652,TX
Dimmitt,34.5509,-102.31186,TX
Dumas,35.86559,-101.97324,TX
Eagle Pass,28.70914,-100.49952,TX
Earth,34.23314,-102.41075,TX
Eidson Road,28.6772,-100.48702,TX
El Paso,31.75872,-106.48693,TX
Eldorado,30.86017,-100.60093,TX
Elm Creek,28.77442,-100.49174,TX
Fabens,31.50234,-106.15859,TX
Farwell,34.38341,-103.038,TX
Floydada,33.98452,-101.33766,TX
Fort Clark Springs,29.30607,-100.42202,TX
Fort Davis,30.58821,-103.89463,TX
Fort Hancock,31.29846,-105.84525,TX
Fort Stockton,30.89404,-102.87932,TX
Friona,34.64173,-102.7241,TX
Fritch,35.63977,-101.60323,TX
Gail,32.77038,-101.44541,TX
Garden City,31.86402,-101.48123,TX
Gardendale,32.0204,-102.38015,TX
Grape Creek,31.57932,-100.5476,TX
Groom,35.20366,-101.10682,TX
Guthrie,33.62064,-100.32289,TX
Hale Center,34.06424,-101.84379,TX
Hamlin,32.88483,-100.12649,TX
Happy,34.74367,-101.85463,TX
Hart,34.38507,-102.11574,TX
Hartley,35.88559,-102.39686,TX
Hereford,34.81521,-102.39932,TX
Homestead Meadows North,31.84963,-106.17285,TX
Homestead Meadows South,31.81097,-106.16427,TX
Horizon City,31.69261,-106.20748,TX
Idalou,33.66647,-101.68294,TX
Iraan,30.91405,-101.89791,TX
Jayton,33.24815,-100.57373,TX
Kermit,31.85763,-103.09267,TX
Kress,34.36645,-101.74851,TX
Lake Tanglewood,35.06755,-101.78713,TX
Lamesa,32.7376,-101.95099,TX
Las Quintas Fronterizas,28.69053,-100.46869,TX
Las Quintas Fronterizas Colonia,28.69137,-100.46924,TX
Lefors,35.43644,-100.8057,TX
Levelland,33.58732,-102.37796,TX
Littlefield,33.91731,-102.3249,TX
Lockney,34.12452,-101.44155,TX
Loraine,32.41123,-100.71233,TX
Lorenzo,33.67064,-101.53516,TX
Lubbock,33.57786,-101.85517,TX
Marfa,30.30973,-104.02134,TX
Matador,34.01202,-100.82208,TX
McCamey,31.13598,-102.2243,TX
McLean,35.23255,-100.59986,TX
Meadow,33.33704,-102.20657,TX
Memphis,34.72478,-100.53401,TX
Mentone,31.70513,-103.59935,TX
Merkel,32.47068,-100.01287,TX
Mertzon,31.26183,-100.81733,TX
Miami,35.69143,-100.63819,TX
Midland,31.99735,-102.07791,TX
Miles,31.59738,-100.18231,TX
Monahans,31.5943,-102.89265,TX
Morton,33.7251,-102.75938,TX
Morning Glory,31.57012,-106.21581,TX
Muleshoe,34.22647,-102.72383,TX
New Deal,33.73731,-101.83656,TX
O'Donnell,32.96371,-101.83265,TX
Odessa,31.84568,-102.36764,TX
Olton,34.18341,-102.13463,TX
Ozona,30.71017,-101.20067,TX
Paducah,34.0123,-100.30206,TX
Pampa,35.53616,-100.95987,TX
Panhandle,35.3456,-101.38044,TX
Pecos,31.42291,-103.49323,TX
Perryton,36.40003,-100.80265,TX
Petersburg,33.86952,-101.59739,TX
Plains,33.18871,-102.82799,TX
Plainview,34.18479,-101.70684,TX
Post,33.19122,-101.379,TX
Presidio,29.56074,-104.37215,TX
Radar Base,28.85765,-100.52962,TX
Rankin,31.22265,-101.93791,TX
Ransom Canyon,33.53342,-101.67961,TX
Robert Lee,31.89237,-100.48482,TX
Roby,32.74483,-100.37761,TX
Rocksprings,30.01576,-100.20536,TX
Roscoe,32.44595,-100.53872,TX
Rosita North,28.65644,-100.42218,TX
Rosita South,28.62375,-100.42837,TX
Rotan,32.85205,-100.46566,TX
San Angelo,31.46377,-100.43704,TX
San Elizario,31.58511,-106.27276,TX
Sand Springs,32.28262,-101.35096,TX
Sanderson,30.14241,-102.39403,TX
Seagraves,32.94427,-102.56491,TX
Seco Mines,28.74748,-100.4973,TX
Seminole,32.71899,-102.64491,TX
Seth Ward,34.21174,-101.69017,TX
Shallowater,33.68897,-101.99823,TX
Shamrock,35.21422,-100.24901,TX
Sierra Blanca,31.17457,-105.35718,TX
Silverton,34.47423,-101.30461,TX
Slaton,33.43731,-101.64349,TX
Snyder,32.71789,-100.91762,TX
Socorro,31.65456,-106.30331,TX
Socorro Mission Number 1 Colonia,31.63622,-106.29054,TX
Sonora,30.56685,-100.64343,TX
Sparks,31.67261,-106.2397,TX
Spearman,36.19837,-101.19238,TX
Stanton,32.12929,-101.78846,TX
Sterling City,31.83625,-100.98483,TX
Stinnett,35.82698,-101.44294,TX
Stratford,36.33614,-102.07212,TX
Sudan,34.06786,-102.52436,TX
Sundown,33.45621,-102.48936,TX
Sunray,36.0167,-101.82462,TX
Sweetwater,32.47095,-100.40594,TX
Tahoka,33.16676,-101.79377,TX
Texline,36.37781,-103.0241,TX
Thorntonville,31.58291,-102.92071,TX
Tornillo,31.4454,-106.08831,TX
Tulia,34.53589,-101.75852,TX
Val Verde Park,29.37495,-100.83176,TX
Van Horn,31.04029,-104.83073,TX
Vega,35.24283,-102.42826,TX
Vinton,31.95121,-106.60249,TX
Wellington,34.85617,-100.21373,TX
West Odessa,31.84235,-102.49876,TX
Westway,31.95871,-106.57805,TX
Wheeler,35.44533,-100.27096,TX
White Deer,35.43532,-101.17294,TX
Wickett,31.57013,-103.00099,TX
Wink,31.75124,-103.15989,TX
Wolfforth,33.50592,-102.00906,TX
Anton,33.8112,-102.16379,TX
Gruver,36.26503,-101.40627,TX
Ralls,33.67425,-101.38766,TX
Spur,33.47648,-100.85569,TX
New Fairview,33.09917,-97.44639,TX
Holly Lake Ranch,32.71336,-95.19756,TX
Cross Roads,33.23065,-97.0019,TX
Weston Lakes,29.68324,-95.93571,TX
Fort Bliss,31.81357,-106.41224,TX
Fort Hood,31.13489,-97.77561,TX
Lackland Air Force Base,29.38663,-98.61797,TX
Lakeshore Gardens-Hidden Acres,28.12438,-97.86129,TX
Laughlin Air Force Base,29.35663,-100.78353,TX
Garza-Salinas II,26.35177,-98.75954,TX
Lantana,33.09073,-97.12416,TX
Las Palmas II,26.20171,-97.7376,TX
Paloma Creek,33.2253,-96.93742,TX
Paloma Creek South,33.21136,-96.93554,TX
Providence,33.2334,-96.96158,TX
Savannah,33.22603,-96.90786,TX
Travis Ranch,32.80356,-96.47347,TX
Circle D-KC Estates,30.161,-97.23473,TX
McKinney Acres,32.30188,-102.52903,TX
Indian Springs,30.69578,-94.7528,TX
Oak Cliff Place,29.92712,-95.62672,TX
Siesta Acres,28.75799,-100.49019,TX
Spring Gardens,27.76244,-97.74095,TX
Western Lake,32.62338,-97.81155,TX
Pueblo Nuevo,27.48881,-99.30987,TX
Roma,26.40526,-99.01581,TX
Tiki Island,29.29709,-94.91709,TX
Quail Creek,28.7764,-97.08232,TX
Nocona Hills,33.8517,-97.65007,TX
Mona,39.81607,-111.85549,UT
Aneth,37.21611,-109.18706,UT
Annabella,38.70914,-112.05992,UT
Apple Valley,37.08971,-113.12439,UT
Aurora,38.92219,-111.93409,UT
Beaver,38.27691,-112.64105,UT
Blanding,37.62433,-109.47966,UT
Carbonville,39.61996,-110.83433,UT
Castle Dale,39.21219,-111.01961,UT
Cedar City,37.67748,-113.06189,UT
Central,37.41665,-113.62441,UT
Central Valley,38.70386,-112.09881,UT
Circleville,38.17164,-112.27048,UT
Delta,39.35218,-112.57717,UT
East Carbon City,39.54774,-110.41488,UT
Elsinore,38.68275,-112.14826,UT
Enoch,37.77331,-113.02439,UT
Ephraim,39.35968,-111.58631,UT
Enterprise,37.57359,-113.71913,UT
Escalante,37.77027,-111.60212,UT
Eureka,39.95412,-112.12022,UT
Fairview,39.62635,-111.43963,UT
Ferron,39.09358,-111.13322,UT
Fillmore,38.96885,-112.32355,UT
Fountain Green,39.62996,-111.6352,UT
Genola,39.99634,-111.84327,UT
Goshen,39.95301,-111.90077,UT
Green River,38.99525,-110.1618,UT
Gunnison,39.15524,-111.81826,UT
Helper,39.68413,-110.85461,UT
Hildale,37.0036,-112.96688,UT
Hinckley,39.32496,-112.67106,UT
Huntington,39.32664,-110.96461,UT
Hurricane,37.17526,-113.28995,UT
Ivins,37.16859,-113.67941,UT
Junction,38.23748,-112.21993,UT
Kanab,37.04749,-112.52631,UT
LaVerkin,37.20109,-113.26967,UT
Leeds,37.23859,-113.35912,UT
Levan,39.55857,-111.86187,UT
Loa,38.40276,-111.64296,UT
Manti,39.2683,-111.63686,UT
Mayfield,39.11413,-111.71075,UT
Milford,38.39691,-113.01079,UT
Minersville,38.21414,-112.92356,UT
Moab,38.57332,-109.54984,UT
Monroe,38.62997,-112.12076,UT
Monticello,37.87138,-109.34289,UT
Moroni,39.52496,-111.59047,UT
Mount Pleasant,39.54691,-111.45547,UT
Nephi,39.71023,-111.83632,UT
Oak City,39.37496,-112.3355,UT
Orangeville,39.22719,-111.0535,UT
Orderville,37.27582,-112.63771,UT
Panguitch,37.82276,-112.43576,UT
Paragonah,37.88581,-112.77522,UT
Parowan,37.8422,-112.828,UT
Price,39.59941,-110.81071,UT
Redmond,39.00607,-111.86187,UT
Richfield,38.77247,-112.08409,UT
Rocky Ridge,39.92495,-111.82716,UT
Saint George,37.10415,-113.58412,UT
Salina,38.95774,-111.85993,UT
Santa Clara,37.13304,-113.65413,UT
Santaquin,39.97551,-111.78521,UT
Spring City,39.48246,-111.49602,UT
Spring Glen,39.65941,-110.85349,UT
Springdale,37.18887,-112.99855,UT
Toquerville,37.25332,-113.28467,UT
Tropic,37.62526,-112.08214,UT
Virgin,37.20832,-113.18828,UT
Washington,37.13054,-113.50829,UT
Wellington,39.54247,-110.73543,UT
Centerfield,39.12524,-111.81909,UT
Little Cottonwood Creek Valley,40.60439,-111.82938,UT
Salem,40.05301,-111.67354,UT
Wellsville,41.63854,-111.93383,UT
Amalga,41.86104,-111.89578,UT
Alpine,40.45328,-111.77799,UT
Ballard,40.2894,-109.9432,UT
Bear River City,41.61465,-112.12662,UT
Benjamin,40.09829,-111.73132,UT
Benson,41.78743,-111.93022,UT
Bluffdale,40.48967,-111.93882,UT
Bountiful,40.88939,-111.88077,UT
Brigham City,41.51021,-112.0155,UT
Canyon Rim,40.70661,-111.82188,UT
Cedar Hills,40.41412,-111.75854,UT
Centerfield,40.69134,-111.89799,UT
Centerville,40.918,-111.87216,UT
Clarkston,41.9202,-112.04995,UT
Clearfield,41.11078,-112.02605,UT
Clinton,41.13967,-112.0505,UT
Coalville,40.91773,-111.39936,UT
Copperton,40.56467,-112.09744,UT
Corinne,41.55104,-112.11023,UT
Cottonwood Heights,40.61967,-111.81021,UT
Daniel,40.47079,-111.41463,UT
Draper,40.52467,-111.86382,UT
Duchesne,40.16329,-110.40293,UT
Dugway,40.22105,-112.74441,UT
Eagle Mountain,40.31412,-112.00688,UT
East Millcreek,40.69995,-111.81049,UT
Eden,41.3005,-111.81216,UT
Elk Ridge,40.01134,-111.67687,UT
Elwood,41.69048,-112.14106,UT
Enterprise,41.09967,-111.73632,UT
Erda,40.61272,-112.30439,UT
Farmington,40.9805,-111.88744,UT
Farr West,41.29717,-112.02772,UT
Fort Duchesne,40.28802,-109.85459,UT
Francis,40.61051,-111.28074,UT
Fruit Heights,41.03217,-111.90216,UT
Garden City,41.94688,-111.39354,UT
Garland,41.74104,-112.16162,UT
Granite,40.573,-111.80604,UT
Grantsville,40.59994,-112.4644,UT
Harrisville,41.28133,-111.98828,UT
Heber City,40.5069,-111.41324,UT
Henefer,41.01661,-111.49826,UT
Herriman,40.51411,-112.03299,UT
Highland,40.42548,-111.79447,UT
Holladay,40.66884,-111.82466,UT
Honeyville,41.63854,-112.07939,UT
Hooper,41.16383,-112.12244,UT
Hoytsville,40.87439,-111.38047,UT
Huntsville,41.26077,-111.76994,UT
Hyde Park,41.79882,-111.81911,UT
Hyrum,41.6341,-111.85217,UT
Kamas,40.64301,-111.28074,UT
Kaysville,41.03522,-111.93855,UT
Kearns,40.65995,-111.99633,UT
Lake Shore,40.1219,-111.73048,UT
Layton,41.06022,-111.97105,UT
Lehi,40.39162,-111.85077,UT
Lewiston,41.97576,-111.85634,UT
Liberty,41.33355,-111.86355,UT
Lindon,40.34329,-111.72076,UT
Logan,41.73549,-111.83439,UT
Maeser,40.47718,-109.58681,UT
Magna,40.70911,-112.10161,UT
Manila,40.98801,-109.72265,UT
Mantua,41.49577,-111.94383,UT
Mapleton,40.13023,-111.57853,UT
Marion,40.67745,-111.28102,UT
Marriott-Slaterville,41.25161,-112.0255,UT
Mendon,41.70993,-111.97773,UT
Midvale,40.61106,-111.89994,UT
Midway,40.51218,-111.47435,UT
Millcreek,40.68689,-111.87549,UT
Millville,41.6816,-111.823,UT
Morgan,41.03606,-111.67688,UT
Mount Olympus,40.6855,-111.78854,UT
Mountain Green,41.143,-111.7916,UT
Murray,40.66689,-111.88799,UT
Myton,40.1944,-110.06182,UT
Naples,40.42691,-109.4993,UT
Newton,41.8627,-111.99078,UT
Nibley,41.67438,-111.833,UT
North Logan,41.76937,-111.80467,UT
North Ogden,41.30716,-111.96022,UT
North Salt Lake,40.84856,-111.90688,UT
Oakley,40.71467,-111.30074,UT
Ogden,41.223,-111.97383,UT
Oquirrh,40.6305,-112.03383,UT
Orem,40.2969,-111.69465,UT
Paradise,41.56882,-111.838,UT
Park City,40.64606,-111.49797,UT
Payson,40.0444,-111.73215,UT
Perry,41.46494,-112.03245,UT
